frame,hand_index,angle_thumb_pip,angle_thumb_dip,angle_index_pip,angle_index_dip,angle_middle_pip,angle_middle_dip,angle_ring_pip,angle_ring_dip,angle_pinky_pip,angle_pinky_dip,dist_thumb_index,dist_thumb_middle,dist_thumb_ring,dist_thumb_pinky,dist_index_middle,dist_index_ring,dist_index_pinky,dist_middle_ring,dist_middle_pinky,dist_ring_pinky,thumb_y_rel_wrist,thumb_y_rel_index_mcp,thumb_dist_to_index_mcp,thumb_palm_dist,thumb_adduction_angle
119,0,176.84199731614902,177.4962865764682,174.16364609787894,175.23851535777544,176.60585821186677,176.50758282806058,27.20688657880179,156.51329238897932,168.0459411629264,172.47077468570197,0.33986058580576106,0.4120474827505466,0.2873553252191875,0.4724841229617308,0.07386242606274358,0.2575651567881943,0.28474253728493887,0.29489006232076215,0.26956745487436856,0.19925140870832786,-0.2621844410896301,0.05729299783706665,0.17833533184494668,-0.12207153329535958,55.379010457071026
120,0,177.22812559828427,177.2656505813843,174.91315859237338,174.3887743880265,177.11002205143248,177.75591872948965,177.8974614709379,172.82691225186764,174.7626930116554,174.90711088512631,0.3486677541930017,0.4190433711179023,0.4161174202577028,0.48393392493462406,0.0743481981609033,0.152902145781427,0.29573544753567416,0.1281621340496667,0.27316632156897475,0.146370866582121,-0.2555234432220459,0.06610560417175293,0.1781724836252527,-0.10850819476811352,55.267803414448366
121,0,175.07924901579267,178.31960179500882,174.35157289991025,175.6863593704389,175.28261397214123,178.38767363291964,178.41675320639428,175.9582898517756,175.68548752459782,175.33551512310825,0.3512720631945981,0.4393105210583156,0.4735297960343638,0.48944366225220787,0.09186023823991274,0.17252646541512096,0.29631723747558386,0.11168539328953397,0.2685261681732872,0.16548858087393964,-0.2502967119216919,0.06963574886322021,0.17600401327490628,-0.10926987531308568,54.758875273732734
122,0,175.0491538628334,178.85363205865963,174.49841326115097,175.7372919384174,175.4407243549948,178.3090545869038,178.96004364085564,176.2859747431463,175.50251837470344,175.39207278418058,0.3530560710014653,0.4395370867657581,0.4746040530109203,0.48485393116529785,0.09025625865187634,0.16863813811184736,0.2908121299685755,0.10741197060632567,0.26484741794739997,0.1677164931924913,-0.255008339881897,0.06698554754257202,0.17405358072422444,-0.11128665511024846,55.96744035830871
123,0,174.39701375643574,179.32534850056672,174.28949990536424,176.00141815500078,174.97986001906168,178.19874198382584,178.31983140468893,176.23251776101884,175.855305981679,175.37799964033272,0.3520782034483663,0.44113295434171007,0.4717085048917572,0.48361904743265155,0.09251461764068546,0.16463909198274398,0.2883682028509584,0.10283655493940728,0.26283231752383235,0.16867291896239103,-0.2528991103172302,0.06884437799453735,0.17333004355038792,-0.11112791682018486,55.12170441963257
124,0,174.47502390165752,179.93551095359265,174.3174307614181,175.76865949451698,175.18982395509548,178.4443983247038,178.45830201414097,176.18519167160645,175.87866903912345,175.34380990555928,0.3498913970087331,0.43926203433774286,0.4709644518174716,0.4827291380735206,0.09330640747493321,0.16701828029926605,0.2905579016446886,0.1039945589530664,0.26383787410787507,0.16892182361898025,-0.25406473875045776,0.06769734621047974,0.17219871320650598,-0.11106182601819797,55.86917104634337
125,0,173.78874833904482,179.949178668901,174.45918903375306,175.62815955616048,175.3587283064424,178.34626962851223,178.53092168454484,176.17678674610707,175.69318642460053,175.37422245154715,0.34722431384253205,0.4384553778251881,0.469719215009647,0.4823179197573884,0.09529140591207591,0.1688180666333915,0.29258706800384526,0.10458790494104349,0.26513645912861994,0.16935228722301154,-0.25556087493896484,0.06509673595428467,0.17066153434920597,-0.11005452344081597,55.41040530552717
126,0,173.1701187235297,178.97815879162124,174.6015558941097,176.0499140027493,175.3279288786386,178.19973066572788,178.56120364626875,176.0397939285307,175.4463039220084,175.26035946574348,0.3462168867941926,0.4378659459863881,0.470421049976582,0.4830373124146265,0.0956391632515019,0.1717875803855269,0.29557886619624646,0.10768297326964438,0.2682570338381966,0.169796558623342,-0.2527742385864258,0.06606054306030273,0.16895047700613922,-0.10662345850528562,55.54465789926652
127,0,173.54358676483204,178.91910215386883,174.60965185692535,176.14388044838742,175.21108307041018,178.15204295838817,178.29293668708513,176.02063643215024,175.59407169934713,175.27130136310623,0.3478560737439545,0.4385133616151483,0.46935064366342794,0.48548379433461236,0.0942633641387065,0.16920256625454075,0.2984325675125892,0.10752055897222512,0.2726395275437727,0.17346525755124653,-0.25241154432296753,0.06788849830627441,0.16936768451733286,-0.10698831331621392,54.809027321161885
128,0,173.43066968451865,179.4622204091703,174.13379036405337,175.8115105328842,175.11006967572405,178.57667404043787,178.05677575376714,176.3225450203138,175.76131639766672,175.1053043561697,0.343457354628989,0.4314758739144043,0.46268911233020116,0.47976514191797165,0.0912501097125406,0.16234862742970607,0.29654648236811015,0.10196099885263771,0.27332337875107476,0.18043405244110283,-0.2550640106201172,0.06498771905899048,0.1703957218153093,-0.10905562249876234,55.01534833404805
129,0,173.92843812089953,176.21215626095548,174.36215808009496,175.70885938492597,175.86006727447662,178.5365950656659,178.94864063364662,175.99908990967842,174.2446686338797,174.82857280930656,0.33490666633047694,0.42179400015343255,0.43585923626401113,0.4536680997811491,0.09058776055480657,0.15230303207462195,0.2933207682517296,0.10286845892640753,0.27735565719467514,0.17886098293688724,-0.2626914978027344,0.05760067701339722,0.16581106325565256,-0.1057369038800498,54.0465552387819
130,0,174.22099904580614,170.88335794906646,175.04481563537638,176.14623940945418,175.8804517803955,177.55530893796697,177.74490340215766,173.02657351317353,173.53049399412427,172.36137254001994,0.3321380420755855,0.40828705405990207,0.38878008392083163,0.40883049868368376,0.08075585550238598,0.1439732735445853,0.2943513337279632,0.12251661923746539,0.28988082928080205,0.1679132392645751,-0.2680888772010803,0.05552947521209717,0.15952338508454483,-0.10206306187436424,53.014848159979934
131,0,174.06762022086156,169.14490370179522,174.14675148799836,174.7582240420236,176.36093454888226,177.94739710233725,172.91240546076278,157.8964064244951,166.37979053592318,135.03136129580653,0.3260636198924516,0.3976400355037571,0.3155973940776426,0.3314729731091934,0.07862386230389957,0.16670401697786943,0.31643640198722645,0.1774115466531184,0.33135564650387866,0.15449726833049773,-0.27251458168029785,0.048635244369506836,0.15633314610133592,-0.10153082005567843,55.67399960843517
132,0,174.5037741665298,168.52916557471167,173.1960342373051,174.068381552697,176.59792241505193,179.23255431946737,130.61653384798853,110.92632804824079,112.53753071116785,102.0467812974091,0.32664249493451564,0.39881480288555393,0.26398093656948624,0.2956221370666336,0.07638399847016283,0.20718394819448174,0.3309325761515649,0.23885618515649987,0.3590751292907104,0.1237740915209096,-0.27282142639160156,0.04580157995223999,0.15621069892684247,-0.1191887006713891,54.03261674097581
133,0,174.660640967264,169.9069240425203,173.1818691061384,174.41867097724293,175.55978647608362,179.42654419574913,93.15350287198038,132.38330888590377,51.04858122836912,158.41848288543358,0.32358955929845934,0.39083626041268427,0.2532677893091324,0.28367367276599625,0.07025661941358753,0.219216296531733,0.3668358940529655,0.25226234827902644,0.400106878198869,0.1485380358109307,-0.27366572618484497,0.04365056753158569,0.16099593437964077,-0.12366045620874597,56.10640230848823
134,0,176.27171804952403,168.32608428849878,172.30049899105606,174.1194017039062,174.94020049344056,178.866915166195,62.56715505712001,152.48595274560324,41.46688509248571,165.4977023237137,0.31772117091216173,0.3836324039358599,0.24111961259285317,0.27488407526604913,0.06897371940572564,0.23330782541404724,0.3765564048561175,0.2671119429695844,0.4110255945615651,0.14428425138532824,-0.27317261695861816,0.04312598705291748,0.16413159422564388,-0.12579010990195882,57.566297853516986
135,0,175.32833659905836,167.91911996133533,173.19470122545337,174.52879181251907,174.94028048742635,178.87912062059635,106.51430881387805,134.07959349325156,44.42427081586247,164.56118246353742,0.3199966533969339,0.3804915833598631,0.2557517684334499,0.27459492633099514,0.06336092116729156,0.20816604737789263,0.37273698609440153,0.23597622034761437,0.40393057077252337,0.16814561232299532,-0.2690334916114807,0.04028958082199097,0.16050285967113512,-0.12071319935052927,56.88679479479935
136,0,176.0402222357819,167.72509745876985,173.43368162008076,175.07363932852027,173.4428131066826,178.85970243867033,84.2527240239221,142.35052726245524,51.584520583701796,162.89517997821363,0.3176021771056266,0.37479698342382667,0.23957424874118707,0.27591527925347253,0.06004966182934309,0.22612435456689034,0.38286600753292377,0.25502354111375847,0.41278031379418784,0.15818960334774426,-0.27174532413482666,0.036779701709747314,0.16150733567725473,-0.12059760032386038,58.877206637617
137,0,175.1907177301828,167.34349213914246,172.96214396616568,174.62006048034704,173.53161150042047,178.97874044265063,98.56282174617634,134.28320452860945,55.63443205368704,160.75601383742475,0.31525683813618793,0.3688993450091767,0.24170727039964413,0.2701823008781666,0.05624404791602448,0.21825356814880914,0.376005979040109,0.24461475640436092,0.40449289799277377,0.16020893245775147,-0.27325719594955444,0.034761250019073486,0.1619156571258975,-0.12183660674059227,58.43099818976105
138,0,176.2595647356812,167.99019170603586,173.1589272002486,174.62027371534396,173.18840508622105,178.6872807827509,74.59996893398677,146.13458104738217,52.844427509008426,162.5948074387748,0.31991030824938005,0.3716865029895575,0.238428743364453,0.2771511164700473,0.05461433638697251,0.2385238109486371,0.3833841199307913,0.2643255540988486,0.40965601004829577,0.14568587876144928,-0.2665534019470215,0.040573716163635254,0.16450805492655404,-0.12295429314117468,60.112908669959616
139,0,175.53194599112348,168.0917397256041,173.2297368836126,174.58627610405398,173.77447611353853,179.0260005970638,86.1412800829712,138.2612309882791,58.10201844590325,157.0849121854733,0.31789026570667456,0.3722019556641824,0.2368089435739214,0.273196375268503,0.05734826202498509,0.2281243987884307,0.36555206107039817,0.25533542434035494,0.3922765036006027,0.1379422843779599,-0.27113503217697144,0.03696250915527344,0.16273258685930136,-0.12340357620380762,57.87104675457263
140,0,175.82932673793067,169.63438297129923,173.20762770973246,174.56576874626703,174.57125541165334,179.06304261147832,91.26170085236832,131.55482557332527,65.71341585789116,146.71905818910957,0.31979211291578047,0.37648007301933506,0.2459543414008377,0.28446548875892014,0.06027115960795457,0.22491155520764725,0.3517372512140779,0.25049342126159463,0.3752932487870615,0.126891253798341,-0.2722325921058655,0.04149967432022095,0.16040702681850189,-0.12205311987610583,55.816001509580346
141,0,176.79495284798,168.6429412756696,173.43813198313842,174.05247587519088,175.16487707982847,179.36237401241596,96.15220175725749,124.41694655537327,88.57876352733597,123.30878196986735,0.3249435025593631,0.3837805750430637,0.24979569512605693,0.29808360070952167,0.06258176124721285,0.22626676171612942,0.34008267361787825,0.252935158467199,0.3614706870953237,0.1148292002270413,-0.2712712287902832,0.046664535999298096,0.1642095086750813,-0.12521770412931177,56.04231031540843
142,0,173.76329291333337,173.76397722023162,173.81898070353725,174.4760845728089,176.57149572792878,179.1618661587151,122.27494730165986,105.65902588472444,129.68915667045985,87.47521263398019,0.330759464882661,0.3944024342285941,0.2677978642349059,0.31337970877112875,0.06828028440037176,0.216731420352965,0.32891453595596215,0.24179889192809587,0.3478767148361623,0.1130220575228806,-0.2664716839790344,0.05197256803512573,0.16348809605565873,-0.11524596158755032,55.08490573489084
143,0,174.22621788481356,173.97412807085587,174.07516376575242,175.38858796355606,175.8879319797993,177.40947987527755,166.57944105312635,141.91199625348943,172.26852116456706,153.39115360596884,0.3275151045580679,0.4015145308259214,0.3258650073739105,0.3659708052690013,0.08188675153217899,0.18376294959529865,0.3079040471732612,0.1866751983672885,0.3075870237810937,0.12473085254163277,-0.2654479146003723,0.05756503343582153,0.1683150933065908,-0.10706559153515216,54.952737352741636
144,0,174.27233496964945,173.86285600109122,174.99647813650242,175.85568767019765,175.93613355369976,176.87495218019228,173.1542020346687,171.13412177696432,174.99837878412816,173.4782626774033,0.3300652605854436,0.4140449099060889,0.3922672965663511,0.43496399921940576,0.09383114414317491,0.16162226449696515,0.3056020055135332,0.12618503933337985,0.27914195331932107,0.1536847889538243,-0.26737284660339355,0.05790132284164429,0.16816573817564512,-0.10092221468004038,55.27469347089654
145,0,173.9242495896634,175.8044393976845,174.76073216863182,175.4330818040299,175.7584940222911,178.6622032829594,177.4834724452263,175.6176612467978,175.8341880751138,175.91795788970262,0.33876613120651206,0.43592922593118044,0.44877409099877646,0.47599416322612215,0.106229147120793,0.1738754935214896,0.31058211750409537,0.1061000814592115,0.2720340997428871,0.1683883757350414,-0.25902050733566284,0.06165057420730591,0.16775343988001257,-0.10386944928380956,54.865718948431535
146,0,173.31430153677604,175.6697713308418,174.53484616160776,175.67473058321406,175.42462427361303,178.43471914226,177.63033430079756,176.42047386252858,175.97290732195714,176.1758297929496,0.3440375316538707,0.4418450087164254,0.4634583979121401,0.4790035114299277,0.10683988312068357,0.17397159470425275,0.2996001164804593,0.09721647318050353,0.2580824694423073,0.1663198557289899,-0.2549644112586975,0.06510740518569946,0.17006437317745834,-0.10650333673513647,56.349975561561074
147,0,172.94583993837705,177.9676903762074,174.34537985617314,176.0656074209958,175.2448438989874,178.9578067471806,177.95462621951108,176.7954219422793,176.44927489623814,176.31229355609398,0.3453954840623509,0.4433923079510756,0.46429126159050355,0.47289462958630646,0.10687874095571588,0.171593394643996,0.2887780359069169,0.09430885656551943,0.24820501969923495,0.15991053530402294,-0.25264978408813477,0.06757080554962158,0.17076131302842107,-0.10698758329200653,57.39784549992913
148,0,171.7955340789695,178.78620231027108,174.18325033027548,175.81463918622273,175.22169279659056,179.2509803712332,178.5792395694557,177.15943194041603,176.19875812924295,176.5268819934827,0.34785495827728286,0.4443937841675553,0.46537855715418963,0.4698502524358217,0.10587263505775123,0.17155762663373797,0.2820305522457704,0.09479283512098174,0.24124077321101178,0.15273711521660172,-0.25208580493927,0.06874281167984009,0.16976756280010352,-0.10708618189868283,57.18102883659316
149,0,172.84626118622307,178.5292183447671,174.23850703977158,176.18313534829758,175.21587874091864,179.2434593774444,178.2584355577356,177.02631181093278,176.42067300631416,176.6828923901407,0.3472517537243864,0.44321629481079466,0.4672662531822906,0.46911304413095933,0.10593104211444554,0.17563995058218634,0.2852968886051208,0.0973964940213782,0.24379802695298952,0.15419521867107874,-0.2547065019607544,0.06683582067489624,0.16963815260189177,-0.10495195784484201,56.98594014068038
